"UserID","day_nr","Gender","Alc_Freq","condition"
264,14,"2",NA,"Positive/Social"
264,15,"2",NA,"Positive/Social"
264,16,"2",NA,"Positive/Social"
264,17,"2",NA,"Positive/Social"
264,19,"2",NA,"Positive/Social"
264,20,"2",NA,"Positive/Social"
264,21,"2",NA,"Positive/Social"
264,22,"2",NA,"Positive/Social"
264,23,"2",NA,"Positive/Social"
264,24,"2",NA,"Positive/Social"
264,25,"2",NA,"Positive/Social"
264,26,"2",6,"Positive/Social"
264,27,"2",NA,"Positive/Social"
264,30,"2",NA,"Positive/Social"
264,34,"2",NA,"Positive/Social"
264,35,"2",NA,"Positive/Social"
264,36,"2",NA,"Positive/Social"
264,37,"2",NA,"Positive/Social"
264,38,"2",NA,"Positive/Social"
264,39,"2",NA,"Positive/Social"
264,42,"2",NA,"Positive/Social"
265,1,"2",NA,"Negative/Social"
265,2,"2",NA,"Negative/Social"
265,4,"2",NA,"Negative/Social"
265,4,"2",NA,"Negative/Social"
265,5,"2",NA,"Negative/Social"
265,6,"2",NA,"Negative/Social"
265,7,"2",NA,"Negative/Social"
265,9,"2",NA,"Negative/Social"
265,10,"2",NA,"Negative/Social"
265,11,"2",NA,"Negative/Social"
265,13,"2",2,"Negative/Social"
265,14,"2",NA,"Negative/Social"
265,15,"2",NA,"Negative/Social"
265,17,"2",NA,"Negative/Social"
265,18,"2",20,"Negative/Social"
265,19,"2",NA,"Negative/Social"
265,20,"2",NA,"Negative/Social"
265,21,"2",NA,"Negative/Social"
265,22,"2",NA,"Negative/Social"
265,22,"2",NA,"Negative/Social"
265,24,"2",NA,"Negative/Social"
265,24,"2",NA,"Negative/Social"
265,26,"2",10,"Negative/Social"
265,26,"2",NA,"Negative/Social"
265,27,"2",NA,"Negative/Social"
265,28,"2",NA,"Negative/Social"
265,29,"2",NA,"Negative/Social"
265,30,"2",NA,"Negative/Social"
265,31,"2",NA,"Negative/Social"
265,32,"2",NA,"Negative/Social"
265,34,"2",NA,"Negative/Social"
265,35,"2",NA,"Negative/Social"
265,36,"2",NA,"Negative/Social"
265,37,"2",4,"Negative/Social"
265,38,"2",8,"Negative/Social"
265,39,"2",5,"Negative/Social"
265,40,"2",NA,"Negative/Social"
265,42,"2",NA,"Negative/Social"
265,43,"2",NA,"Negative/Social"
266,1,"2",NA,"Negative/Social"
266,2,"2",1,"Negative/Social"
266,3,"2",2,"Negative/Social"
266,4,"2",5,"Negative/Social"
266,5,"2",NA,"Negative/Social"
266,6,"2",NA,"Negative/Social"
266,7,"2",NA,"Negative/Social"
266,8,"2",NA,"Negative/Social"
266,9,"2",NA,"Negative/Social"
266,10,"2",NA,"Negative/Social"
266,11,"2",NA,"Negative/Social"
266,12,"2",1,"Negative/Social"
266,13,"2",NA,"Negative/Social"
266,14,"2",NA,"Negative/Social"
266,15,"2",NA,"Negative/Social"
266,16,"2",NA,"Negative/Social"
266,17,"2",NA,"Negative/Social"
266,18,"2",NA,"Negative/Social"
266,19,"2",NA,"Negative/Social"
266,20,"2",NA,"Negative/Social"
266,21,"2",NA,"Negative/Social"
266,22,"2",NA,"Negative/Social"
266,24,"2",NA,"Negative/Social"
266,25,"2",NA,"Negative/Social"
266,26,"2",NA,"Negative/Social"
266,28,"2",NA,"Negative/Social"
266,29,"2",2,"Negative/Social"
266,30,"2",NA,"Negative/Social"
266,31,"2",1,"Negative/Social"
266,32,"2",NA,"Negative/Social"
266,33,"2",NA,"Negative/Social"
266,34,"2",NA,"Negative/Social"
266,35,"2",NA,"Negative/Social"
266,36,"2",6,"Negative/Social"
266,37,"2",NA,"Negative/Social"
266,38,"2",1,"Negative/Social"
266,39,"2",NA,"Negative/Social"
266,40,"2",NA,"Negative/Social"
266,41,"2",NA,"Negative/Social"
266,42,"2",NA,"Negative/Social"
266,43,"2",NA,"Negative/Social"
267,1,"2",2,"Negative/Social"
267,2,"2",2,"Negative/Social"
267,3,"2",NA,"Negative/Social"
267,4,"2",8,"Negative/Social"
267,5,"2",9,"Negative/Social"
267,7,"2",NA,"Negative/Social"
267,10,"2",NA,"Negative/Social"
267,11,"2",3,"Negative/Social"
267,12,"2",1,"Negative/Social"
267,33,"2",NA,"Negative/Social"
268,1,"1",NA,"Negative/Social"
268,2,"1",NA,"Negative/Social"
268,3,"1",1,"Negative/Social"
268,4,"1",3,"Negative/Social"
268,5,"1",12,"Negative/Social"
268,7,"1",NA,"Negative/Social"
268,9,"1",NA,"Negative/Social"
268,10,"1",NA,"Negative/Social"
268,12,"1",NA,"Negative/Social"
268,14,"1",NA,"Negative/Social"
268,16,"1",NA,"Negative/Social"
268,17,"1",NA,"Negative/Social"
268,18,"1",NA,"Negative/Social"
268,19,"1",2,"Negative/Social"
268,20,"1",1,"Negative/Social"
268,21,"1",NA,"Negative/Social"
268,22,"1",NA,"Negative/Social"
268,23,"1",3,"Negative/Social"
268,24,"1",4,"Negative/Social"
268,25,"1",NA,"Negative/Social"
268,26,"1",NA,"Negative/Social"
268,28,"1",NA,"Negative/Social"
268,29,"1",NA,"Negative/Social"
268,30,"1",NA,"Negative/Social"
268,31,"1",NA,"Negative/Social"
268,32,"1",NA,"Negative/Social"
268,34,"1",NA,"Negative/Social"
268,35,"1",NA,"Negative/Social"
268,36,"1",NA,"Negative/Social"
268,39,"1",3,"Negative/Social"
268,40,"1",1,"Negative/Social"
268,41,"1",2,"Negative/Social"
268,42,"1",3,"Negative/Social"
268,43,"1",NA,"Negative/Social"
270,1,"1",NA,"Negative/Social"
270,2,"1",NA,"Negative/Social"
270,3,"1",NA,"Negative/Social"
270,4,"1",NA,"Negative/Social"
270,5,"1",NA,"Negative/Social"
270,6,"1",NA,"Negative/Social"
270,7,"1",NA,"Negative/Social"
270,8,"1",NA,"Negative/Social"
270,9,"1",NA,"Negative/Social"
270,10,"1",NA,"Negative/Social"
270,11,"1",2,"Negative/Social"
270,12,"1",2,"Negative/Social"
270,13,"1",NA,"Negative/Social"
270,14,"1",NA,"Negative/Social"
270,15,"1",NA,"Negative/Social"
270,16,"1",NA,"Negative/Social"
270,17,"1",NA,"Negative/Social"
270,18,"1",NA,"Negative/Social"
270,19,"1",1,"Negative/Social"
270,20,"1",NA,"Negative/Social"
270,21,"1",NA,"Negative/Social"
270,22,"1",NA,"Negative/Social"
270,23,"1",NA,"Negative/Social"
270,24,"1",NA,"Negative/Social"
270,25,"1",5,"Negative/Social"
270,26,"1",NA,"Negative/Social"
270,27,"1",1,"Negative/Social"
270,28,"1",NA,"Negative/Social"
270,29,"1",1,"Negative/Social"
270,30,"1",NA,"Negative/Social"
270,31,"1",NA,"Negative/Social"
270,32,"1",NA,"Negative/Social"
270,33,"1",NA,"Negative/Social"
270,34,"1",NA,"Negative/Social"
270,35,"1",1,"Negative/Social"
270,36,"1",NA,"Negative/Social"
270,37,"1",NA,"Negative/Social"
270,38,"1",1,"Negative/Social"
270,39,"1",4,"Negative/Social"
270,40,"1",NA,"Negative/Social"
270,41,"1",NA,"Negative/Social"
270,42,"1",NA,"Negative/Social"
270,43,"1",NA,"Negative/Social"
271,1,"1",NA,"Negative/Social"
271,2,"1",NA,"Negative/Social"
271,2,"1",NA,"Negative/Social"
271,3,"1",NA,"Negative/Social"
271,4,"1",NA,"Negative/Social"
271,5,"1",NA,"Negative/Social"
271,6,"1",NA,"Negative/Social"
271,7,"1",NA,"Negative/Social"
271,8,"1",NA,"Negative/Social"
271,9,"1",NA,"Negative/Social"
271,10,"1",NA,"Negative/Social"
271,11,"1",NA,"Negative/Social"
271,12,"1",NA,"Negative/Social"
271,13,"1",NA,"Negative/Social"
271,14,"1",NA,"Negative/Social"
271,15,"1",NA,"Negative/Social"
271,17,"1",NA,"Negative/Social"
272,1,"1",NA,"Negative/Social"
272,2,"1",NA,"Negative/Social"
272,4,"1",NA,"Negative/Social"
272,5,"1",9,"Negative/Social"
272,7,"1",NA,"Negative/Social"
272,8,"1",NA,"Negative/Social"
272,9,"1",NA,"Negative/Social"
272,11,"1",3,"Negative/Social"
272,12,"1",3,"Negative/Social"
272,14,"1",NA,"Negative/Social"
272,15,"1",NA,"Negative/Social"
272,16,"1",NA,"Negative/Social"
272,17,"1",NA,"Negative/Social"
272,18,"1",1,"Negative/Social"
272,20,"1",1,"Negative/Social"
272,23,"1",4,"Negative/Social"
272,25,"1",NA,"Negative/Social"
272,26,"1",4,"Negative/Social"
272,26,"1",NA,"Negative/Social"
272,28,"1",NA,"Negative/Social"
272,29,"1",NA,"Negative/Social"
272,31,"1",NA,"Negative/Social"
272,33,"1",5,"Negative/Social"
272,35,"1",NA,"Negative/Social"
272,36,"1",NA,"Negative/Social"
272,38,"1",1,"Negative/Social"
272,39,"1",3,"Negative/Social"
272,41,"1",1,"Negative/Social"
272,42,"1",NA,"Negative/Social"
272,43,"1",1,"Negative/Social"
274,1,"1",NA,"Negative/Social"
274,2,"1",NA,"Negative/Social"
274,3,"1",NA,"Negative/Social"
274,4,"1",1,"Negative/Social"
274,5,"1",NA,"Negative/Social"
274,6,"1",1,"Negative/Social"
274,8,"1",NA,"Negative/Social"
274,9,"1",NA,"Negative/Social"
274,10,"1",2,"Negative/Social"
274,11,"1",NA,"Negative/Social"
274,12,"1",1,"Negative/Social"
274,13,"1",3,"Negative/Social"
274,14,"1",NA,"Negative/Social"
274,16,"1",NA,"Negative/Social"
274,17,"1",NA,"Negative/Social"
274,18,"1",NA,"Negative/Social"
274,20,"1",0.5,"Negative/Social"
274,21,"1",NA,"Negative/Social"
274,22,"1",NA,"Negative/Social"
274,23,"1",NA,"Negative/Social"
274,25,"1",1,"Negative/Social"
274,27,"1",NA,"Negative/Social"
274,28,"1",NA,"Negative/Social"
274,29,"1",1,"Negative/Social"
274,30,"1",NA,"Negative/Social"
274,31,"1",NA,"Negative/Social"
274,32,"1",NA,"Negative/Social"
274,34,"1",2,"Negative/Social"
274,35,"1",1,"Negative/Social"
274,37,"1",NA,"Negative/Social"
274,38,"1",2,"Negative/Social"
274,40,"1",17,"Negative/Social"
274,41,"1",NA,"Negative/Social"
274,42,"1",NA,"Negative/Social"
274,43,"1",1,"Negative/Social"
276,1,"1",NA,"Negative/Social"
276,1,"1",NA,"Negative/Social"
276,3,"1",NA,"Negative/Social"
276,5,"1",NA,"Negative/Social"
276,6,"1",NA,"Negative/Social"
276,7,"1",NA,"Negative/Social"
276,9,"1",NA,"Negative/Social"
276,10,"1",NA,"Negative/Social"
276,11,"1",2,"Negative/Social"
276,12,"1",3,"Negative/Social"
276,13,"1",NA,"Negative/Social"
276,14,"1",NA,"Negative/Social"
276,15,"1",NA,"Negative/Social"
276,16,"1",NA,"Negative/Social"
276,17,"1",10,"Negative/Social"
276,18,"1",NA,"Negative/Social"
276,19,"1",NA,"Negative/Social"
276,20,"1",1,"Negative/Social"
276,21,"1",NA,"Negative/Social"
276,22,"1",NA,"Negative/Social"
276,23,"1",NA,"Negative/Social"
276,25,"1",NA,"Negative/Social"
276,26,"1",NA,"Negative/Social"
276,27,"1",NA,"Negative/Social"
276,28,"1",NA,"Negative/Social"
276,29,"1",NA,"Negative/Social"
276,30,"1",NA,"Negative/Social"
276,31,"1",NA,"Negative/Social"
276,32,"1",5,"Negative/Social"
276,33,"1",NA,"Negative/Social"
276,34,"1",NA,"Negative/Social"
276,35,"1",NA,"Negative/Social"
276,36,"1",NA,"Negative/Social"
276,37,"1",2,"Negative/Social"
276,38,"1",NA,"Negative/Social"
276,39,"1",6,"Negative/Social"
276,40,"1",5,"Negative/Social"
276,41,"1",NA,"Negative/Social"
276,42,"1",NA,"Negative/Social"
276,43,"1",NA,"Negative/Social"
277,1,"1",NA,"Negative/Social"
277,2,"1",NA,"Negative/Social"
277,2,"1",NA,"Negative/Social"
277,3,"1",NA,"Negative/Social"
277,4,"1",NA,"Negative/Social"
277,5,"1",NA,"Negative/Social"
277,6,"1",NA,"Negative/Social"
277,7,"1",NA,"Negative/Social"
277,8,"1",NA,"Negative/Social"
277,8,"1",NA,"Negative/Social"
277,9,"1",NA,"Negative/Social"
277,11,"1",NA,"Negative/Social"
277,13,"1",NA,"Negative/Social"
277,14,"1",NA,"Negative/Social"
277,15,"1",NA,"Negative/Social"
277,16,"1",NA,"Negative/Social"
277,17,"1",15,"Negative/Social"
277,18,"1",NA,"Negative/Social"
277,19,"1",2,"Negative/Social"
277,20,"1",2,"Negative/Social"
277,21,"1",NA,"Negative/Social"
277,22,"1",NA,"Negative/Social"
277,23,"1",NA,"Negative/Social"
277,24,"1",NA,"Negative/Social"
277,25,"1",NA,"Negative/Social"
277,26,"1",6,"Negative/Social"
277,27,"1",2,"Negative/Social"
277,28,"1",NA,"Negative/Social"
277,29,"1",NA,"Negative/Social"
277,31,"1",NA,"Negative/Social"
277,32,"1",8,"Negative/Social"
277,33,"1",NA,"Negative/Social"
277,34,"1",NA,"Negative/Social"
277,35,"1",NA,"Negative/Social"
277,36,"1",NA,"Negative/Social"
277,39,"1",7,"Negative/Social"
277,40,"1",4,"Negative/Social"
277,41,"1",NA,"Negative/Social"
277,42,"1",NA,"Negative/Social"
277,43,"1",NA,"Negative/Social"
278,1,"1",NA,"Negative/Social"
278,2,"1",NA,"Negative/Social"
278,3,"1",1,"Negative/Social"
278,4,"1",7,"Negative/Social"
278,5,"1",10,"Negative/Social"
278,6,"1",NA,"Negative/Social"
278,7,"1",NA,"Negative/Social"
278,8,"1",NA,"Negative/Social"
278,9,"1",NA,"Negative/Social"
278,10,"1",2,"Negative/Social"
278,11,"1",7,"Negative/Social"
278,12,"1",13,"Negative/Social"
278,13,"1",NA,"Negative/Social"
278,14,"1",NA,"Negative/Social"
278,15,"1",NA,"Negative/Social"
278,16,"1",NA,"Negative/Social"
278,17,"1",4,"Negative/Social"
278,18,"1",5,"Negative/Social"
278,19,"1",4,"Negative/Social"
278,20,"1",4,"Negative/Social"
278,21,"1",NA,"Negative/Social"
278,22,"1",NA,"Negative/Social"
278,23,"1",NA,"Negative/Social"
278,24,"1",2,"Negative/Social"
278,25,"1",3,"Negative/Social"
278,25,"1",NA,"Negative/Social"
278,26,"1",10,"Negative/Social"
278,27,"1",NA,"Negative/Social"
278,28,"1",NA,"Negative/Social"
278,30,"1",3,"Negative/Social"
278,31,"1",NA,"Negative/Social"
278,32,"1",3,"Negative/Social"
278,33,"1",7,"Negative/Social"
278,34,"1",1,"Negative/Social"
278,35,"1",NA,"Negative/Social"
278,36,"1",NA,"Negative/Social"
278,37,"1",4,"Negative/Social"
278,38,"1",2,"Negative/Social"
278,39,"1",NA,"Negative/Social"
278,40,"1",12,"Negative/Social"
278,41,"1",NA,"Negative/Social"
278,42,"1",NA,"Negative/Social"
278,43,"1",NA,"Negative/Social"
280,NA,NA,NA,"Negative/Social"
281,6,"1",NA,"Negative/Non-Social"
281,7,"1",30,"Negative/Non-Social"
281,10,"1",50,"Negative/Non-Social"
281,16,"1",50,"Negative/Non-Social"
281,17,"1",40,"Negative/Non-Social"
281,18,"1",20,"Negative/Non-Social"
281,20,"1",NA,"Negative/Non-Social"
281,23,"1",30,"Negative/Non-Social"
281,24,"1",40,"Negative/Non-Social"
281,28,"1",30,"Negative/Non-Social"
281,36,"1",25,"Negative/Non-Social"
282,1,"2",NA,"Negative/Non-Social"
282,1,"2",NA,"Negative/Non-Social"
282,1,"2",NA,"Negative/Non-Social"
282,3,"2",NA,"Negative/Non-Social"
282,6,"2",NA,"Negative/Non-Social"
282,7,"2",NA,"Negative/Non-Social"
282,8,"2",NA,"Negative/Non-Social"
283,1,"1",NA,"Negative/Non-Social"
283,2,"1",3,"Negative/Non-Social"
283,3,"1",NA,"Negative/Non-Social"
283,4,"1",NA,"Negative/Non-Social"
283,5,"1",1,"Negative/Non-Social"
283,7,"1",1,"Negative/Non-Social"
283,8,"1",NA,"Negative/Non-Social"
283,9,"1",4,"Negative/Non-Social"
283,10,"1",1,"Negative/Non-Social"
283,11,"1",NA,"Negative/Non-Social"
283,12,"1",8,"Negative/Non-Social"
283,13,"1",NA,"Negative/Non-Social"
283,14,"1",NA,"Negative/Non-Social"
283,15,"1",NA,"Negative/Non-Social"
283,17,"1",NA,"Negative/Non-Social"
283,18,"1",10,"Negative/Non-Social"
283,19,"1",NA,"Negative/Non-Social"
283,29,"1",NA,"Negative/Non-Social"
283,35,"1",10,"Negative/Non-Social"
283,36,"1",8,"Negative/Non-Social"
283,37,"1",8,"Negative/Non-Social"
283,40,"1",NA,"Negative/Non-Social"
283,41,"1",NA,"Negative/Non-Social"
283,43,"1",NA,"Negative/Non-Social"
284,1,"1",12,"Negative/Non-Social"
284,6,"1",NA,"Negative/Non-Social"
284,7,"1",NA,"Negative/Non-Social"
284,7,"1",NA,"Negative/Non-Social"
284,8,"1",2,"Negative/Non-Social"
284,10,"1",15,"Negative/Non-Social"
284,11,"1",3,"Negative/Non-Social"
284,13,"1",4,"Negative/Non-Social"
284,14,"1",NA,"Negative/Non-Social"
284,16,"1",NA,"Negative/Non-Social"
284,17,"1",10,"Negative/Non-Social"
284,18,"1",NA,"Negative/Non-Social"
284,20,"1",10,"Negative/Non-Social"
284,21,"1",NA,"Negative/Non-Social"
284,22,"1",2,"Negative/Non-Social"
284,23,"1",NA,"Negative/Non-Social"
285,NA,"1",NA,"Negative/Non-Social"
286,NA,"2",NA,"Negative/Non-Social"
287,1,"2",NA,"Positive/Social"
287,2,"2",NA,"Positive/Social"
287,3,"2",NA,"Positive/Social"
287,4,"2",NA,"Positive/Social"
287,5,"2",1,"Positive/Social"
287,6,"2",NA,"Positive/Social"
287,7,"2",NA,"Positive/Social"
287,8,"2",NA,"Positive/Social"
287,9,"2",NA,"Positive/Social"
287,10,"2",NA,"Positive/Social"
287,11,"2",2,"Positive/Social"
287,12,"2",NA,"Positive/Social"
287,13,"2",1,"Positive/Social"
287,14,"2",NA,"Positive/Social"
287,15,"2",NA,"Positive/Social"
287,16,"2",NA,"Positive/Social"
287,17,"2",NA,"Positive/Social"
287,18,"2",NA,"Positive/Social"
287,19,"2",NA,"Positive/Social"
287,20,"2",NA,"Positive/Social"
287,21,"2",NA,"Positive/Social"
287,22,"2",NA,"Positive/Social"
287,23,"2",NA,"Positive/Social"
287,24,"2",NA,"Positive/Social"
287,25,"2",NA,"Positive/Social"
287,26,"2",1,"Positive/Social"
287,27,"2",NA,"Positive/Social"
287,27,"2",NA,"Positive/Social"
287,29,"2",2,"Positive/Social"
287,30,"2",NA,"Positive/Social"
287,31,"2",NA,"Positive/Social"
287,32,"2",NA,"Positive/Social"
287,33,"2",NA,"Positive/Social"
287,34,"2",NA,"Positive/Social"
287,35,"2",NA,"Positive/Social"
287,35,"2",NA,"Positive/Social"
287,37,"2",NA,"Positive/Social"
287,38,"2",NA,"Positive/Social"
287,39,"2",NA,"Positive/Social"
287,40,"2",1,"Positive/Social"
287,41,"2",NA,"Positive/Social"
287,42,"2",NA,"Positive/Social"
287,43,"2",NA,"Positive/Social"
288,1,"2",7,"Positive/Social"
288,2,"2",NA,"Positive/Social"
288,3,"2",NA,"Positive/Social"
288,4,"2",5,"Positive/Social"
288,5,"2",1,"Positive/Social"
288,6,"2",NA,"Positive/Social"
288,7,"2",NA,"Positive/Social"
288,8,"2",NA,"Positive/Social"
288,9,"2",NA,"Positive/Social"
288,10,"2",NA,"Positive/Social"
288,11,"2",NA,"Positive/Social"
288,12,"2",NA,"Positive/Social"
288,13,"2",NA,"Positive/Social"
288,14,"2",NA,"Positive/Social"
288,15,"2",NA,"Positive/Social"
288,16,"2",NA,"Positive/Social"
288,17,"2",7,"Positive/Social"
288,18,"2",NA,"Positive/Social"
288,19,"2",NA,"Positive/Social"
288,20,"2",NA,"Positive/Social"
288,21,"2",NA,"Positive/Social"
288,22,"2",NA,"Positive/Social"
288,23,"2",4,"Positive/Social"
288,24,"2",7,"Positive/Social"
288,26,"2",1,"Positive/Social"
288,27,"2",NA,"Positive/Social"
288,28,"2",3,"Positive/Social"
288,29,"2",5,"Positive/Social"
288,30,"2",NA,"Positive/Social"
288,31,"2",NA,"Positive/Social"
288,33,"2",NA,"Positive/Social"
288,34,"2",1,"Positive/Social"
288,35,"2",NA,"Positive/Social"
288,36,"2",5,"Positive/Social"
288,37,"2",NA,"Positive/Social"
288,38,"2",2,"Positive/Social"
288,39,"2",NA,"Positive/Social"
288,40,"2",NA,"Positive/Social"
288,42,"2",NA,"Positive/Social"
288,43,"2",NA,"Positive/Social"
289,1,"2",NA,"Positive/Social"
289,2,"2",NA,"Positive/Social"
289,3,"2",NA,"Positive/Social"
289,5,"2",NA,"Positive/Social"
289,6,"2",NA,"Positive/Social"
289,7,"2",NA,"Positive/Social"
289,9,"2",NA,"Positive/Social"
289,10,"2",NA,"Positive/Social"
289,11,"2",NA,"Positive/Social"
289,12,"2",NA,"Positive/Social"
289,13,"2",NA,"Positive/Social"
289,14,"2",NA,"Positive/Social"
289,15,"2",NA,"Positive/Social"
289,16,"2",NA,"Positive/Social"
289,17,"2",NA,"Positive/Social"
289,18,"2",6,"Positive/Social"
289,19,"2",NA,"Positive/Social"
289,20,"2",3,"Positive/Social"
289,21,"2",NA,"Positive/Social"
289,22,"2",4,"Positive/Social"
289,23,"2",NA,"Positive/Social"
289,24,"2",NA,"Positive/Social"
289,25,"2",NA,"Positive/Social"
289,26,"2",NA,"Positive/Social"
289,27,"2",NA,"Positive/Social"
289,28,"2",NA,"Positive/Social"
289,29,"2",NA,"Positive/Social"
289,30,"2",NA,"Positive/Social"
289,31,"2",NA,"Positive/Social"
289,32,"2",NA,"Positive/Social"
289,33,"2",2,"Positive/Social"
289,34,"2",NA,"Positive/Social"
289,35,"2",NA,"Positive/Social"
289,36,"2",NA,"Positive/Social"
289,37,"2",NA,"Positive/Social"
289,38,"2",NA,"Positive/Social"
289,39,"2",NA,"Positive/Social"
289,40,"2",NA,"Positive/Social"
289,41,"2",NA,"Positive/Social"
289,42,"2",NA,"Positive/Social"
289,43,"2",NA,"Positive/Social"
290,1,"2",1,"Positive/Social"
290,3,"2",5,"Positive/Social"
290,5,"2",NA,"Positive/Social"
290,6,"2",1,"Positive/Social"
290,7,"2",NA,"Positive/Social"
290,8,"2",1,"Positive/Social"
290,9,"2",NA,"Positive/Social"
290,10,"2",NA,"Positive/Social"
290,11,"2",NA,"Positive/Social"
290,12,"2",NA,"Positive/Social"
290,13,"2",NA,"Positive/Social"
290,14,"2",2,"Positive/Social"
290,15,"2",2,"Positive/Social"
290,16,"2",NA,"Positive/Social"
290,17,"2",5,"Positive/Social"
290,18,"2",NA,"Positive/Social"
290,19,"2",10,"Positive/Social"
290,20,"2",1,"Positive/Social"
290,22,"2",3,"Positive/Social"
290,23,"2",1,"Positive/Social"
290,24,"2",6,"Positive/Social"
290,25,"2",5,"Positive/Social"
290,26,"2",NA,"Positive/Social"
290,27,"2",5,"Positive/Social"
290,28,"2",NA,"Positive/Social"
290,29,"2",2,"Positive/Social"
290,30,"2",2,"Positive/Social"
290,31,"2",5,"Positive/Social"
290,32,"2",1,"Positive/Social"
290,33,"2",5,"Positive/Social"
290,34,"2",NA,"Positive/Social"
290,35,"2",NA,"Positive/Social"
290,36,"2",1,"Positive/Social"
290,37,"2",1,"Positive/Social"
290,38,"2",6,"Positive/Social"
290,39,"2",3,"Positive/Social"
290,40,"2",NA,"Positive/Social"
290,41,"2",1,"Positive/Social"
290,42,"2",NA,"Positive/Social"
290,43,"2",NA,"Positive/Social"
291,1,"2",4,"Positive/Social"
291,2,"2",NA,"Positive/Social"
291,4,"2",NA,"Positive/Social"
291,5,"2",NA,"Positive/Social"
291,6,"2",NA,"Positive/Social"
291,7,"2",NA,"Positive/Social"
291,8,"2",NA,"Positive/Social"
291,9,"2",NA,"Positive/Social"
291,10,"2",NA,"Positive/Social"
291,11,"2",NA,"Positive/Social"
291,12,"2",NA,"Positive/Social"
291,14,"2",NA,"Positive/Social"
291,16,"2",NA,"Positive/Social"
291,17,"2",2,"Positive/Social"
291,18,"2",NA,"Positive/Social"
291,19,"2",1,"Positive/Social"
291,20,"2",2,"Positive/Social"
291,21,"2",NA,"Positive/Social"
291,24,"2",NA,"Positive/Social"
291,25,"2",NA,"Positive/Social"
291,26,"2",4,"Positive/Social"
291,27,"2",NA,"Positive/Social"
291,28,"2",NA,"Positive/Social"
291,29,"2",NA,"Positive/Social"
291,30,"2",NA,"Positive/Social"
291,31,"2",8,"Positive/Social"
291,33,"2",10,"Positive/Social"
291,33,"2",NA,"Positive/Social"
291,34,"2",NA,"Positive/Social"
291,35,"2",NA,"Positive/Social"
291,37,"2",NA,"Positive/Social"
291,39,"2",1,"Positive/Social"
291,40,"2",3,"Positive/Social"
291,41,"2",NA,"Positive/Social"
291,43,"2",1,"Positive/Social"
292,1,"2",NA,"Positive/Non-Social"
292,2,"2",NA,"Positive/Non-Social"
292,3,"2",1,"Positive/Non-Social"
292,5,"2",7,"Positive/Non-Social"
292,6,"2",NA,"Positive/Non-Social"
292,7,"2",NA,"Positive/Non-Social"
292,8,"2",NA,"Positive/Non-Social"
292,9,"2",NA,"Positive/Non-Social"
292,10,"2",NA,"Positive/Non-Social"
292,11,"2",2,"Positive/Non-Social"
292,12,"2",8,"Positive/Non-Social"
292,13,"2",2,"Positive/Non-Social"
292,14,"2",NA,"Positive/Non-Social"
292,16,"2",NA,"Positive/Non-Social"
292,17,"2",4,"Positive/Non-Social"
292,18,"2",1,"Positive/Non-Social"
292,19,"2",NA,"Positive/Non-Social"
292,20,"2",3,"Positive/Non-Social"
292,21,"2",NA,"Positive/Non-Social"
292,22,"2",NA,"Positive/Non-Social"
292,23,"2",NA,"Positive/Non-Social"
292,26,"2",2,"Positive/Non-Social"
292,28,"2",5,"Positive/Non-Social"
292,29,"2",NA,"Positive/Non-Social"
292,30,"2",3,"Positive/Non-Social"
292,31,"2",1,"Positive/Non-Social"
292,32,"2",10,"Positive/Non-Social"
292,33,"2",7,"Positive/Non-Social"
292,34,"2",NA,"Positive/Non-Social"
292,35,"2",NA,"Positive/Non-Social"
292,36,"2",NA,"Positive/Non-Social"
292,37,"2",NA,"Positive/Non-Social"
292,38,"2",NA,"Positive/Non-Social"
292,39,"2",8,"Positive/Non-Social"
292,40,"2",2,"Positive/Non-Social"
292,42,"2",NA,"Positive/Non-Social"
293,1,"2",NA,"Positive/Non-Social"
293,2,"2",NA,"Positive/Non-Social"
293,3,"2",NA,"Positive/Non-Social"
293,4,"2",2,"Positive/Non-Social"
293,5,"2",3,"Positive/Non-Social"
293,6,"2",NA,"Positive/Non-Social"
293,7,"2",NA,"Positive/Non-Social"
293,8,"2",NA,"Positive/Non-Social"
293,9,"2",NA,"Positive/Non-Social"
293,12,"2",6,"Positive/Non-Social"
293,13,"2",NA,"Positive/Non-Social"
293,14,"2",NA,"Positive/Non-Social"
293,15,"2",NA,"Positive/Non-Social"
293,17,"2",4,"Positive/Non-Social"
293,18,"2",2,"Positive/Non-Social"
293,19,"2",1,"Positive/Non-Social"
293,20,"2",NA,"Positive/Non-Social"
293,22,"2",NA,"Positive/Non-Social"
293,23,"2",NA,"Positive/Non-Social"
293,24,"2",NA,"Positive/Non-Social"
293,25,"2",NA,"Positive/Non-Social"
293,26,"2",NA,"Positive/Non-Social"
293,28,"2",NA,"Positive/Non-Social"
293,32,"2",NA,"Positive/Non-Social"
293,33,"2",4,"Positive/Non-Social"
293,34,"2",NA,"Positive/Non-Social"
293,35,"2",NA,"Positive/Non-Social"
293,36,"2",NA,"Positive/Non-Social"
293,37,"2",NA,"Positive/Non-Social"
293,38,"2",1,"Positive/Non-Social"
293,39,"2",8,"Positive/Non-Social"
293,40,"2",1,"Positive/Non-Social"
293,41,"2",NA,"Positive/Non-Social"
293,43,"2",NA,"Positive/Non-Social"
294,2,"2",NA,"Positive/Non-Social"
294,3,"2",1,"Positive/Non-Social"
